label	tweet
0	Those you speak of are the very article which started this thread .
0	http://www.11alive.com/news/local/st...116782&catid=3 What 's funny about this is they flipped their car later that afternoon right by my house , then had every cop within 50 miles there lololol .
0	No I do n't support Nordic Superiority , but I have no problem with Nordic people who want a pure Nordic race to exist .
0	We just need a bunch of us to move into one small White town .
0	It sould be made into a youtube video this story and put up all over the net.Imagine if the cop was white and the dead guy black .
0	Thank you if have any questions feel free to message us on Stormfront or by contacting the United Front , Canadian Division : UnitedFrontCanada@gmail.com
0	There will be a show in socal in early June .
0	The name of the village was changed to Dramastein , during the Third Reich , today it is called Kamieniec in Poland .
0	We have read almost all the DR. Seuss book 's , some of them more then once .
0	I 'm half german , my grandad served in the SS , so I wanted to see what he and his brothers did .
0	Seems like our message is getting to the right people .
0	But Israel disagrees .
0	That mud is certainly not Swedish Try something like this : They are the misses of Norway , both White and beautiful Brian
0	Are there also serbs who have black hair as well ?
0	drinking does ease the sorrow of a lonely life .. it 's so tempting to just go out and get drunk , and laid like i did in my youth .. but i have n't got the energy for it anymore .. more likely to lie in bed and cry until it 's time to go work .. still hoping life gets better than this : drink 2508
0	I saw the same textbook picture the other day but for the life of me cannot remember where I was at .
0	Don't that just suck ??
0	Wrote a brief essay on the theology of the KKK cross burning ritual and how it benefits society as a whole .
0	Should the guy who sang cop killer also have a trial , because he tragted a minority , cops .
0	Hi all I just thought I should leave a note and wish all of our Southern Gentlemen and Ladies a happy `` Robert Edward Lee day '' .
0	Have there been any arrests ?
0	Thank You I have others posted through out this thread But here 's a few more From the Going to the Sun Road .
0	Welcome Erica .
0	It seems that what they are trying to say is that if you are white you are in the wrong place at the wrong time anywhere in the World .
0	We ca n't afford to babysit unstable people .
0	Two weeks before raping and killing Holly , he raped a college student .
0	Last weekend I was trying to lay some flowers on my grandad 's grave when suddenly , a blood geyser .
0	I wonder how much of this sort of behavior by Gates and his clique of social elites is because humans have an instinct to protect their position once they make `` top dog '' in a hierarchy .
0	I have to pack everything .
0	It's pretty simple ; if they come at you , you come at them .
0	Robert
0	I am moving there tomorrow afternoon would love to meet other WP people in the area .
0	Nor have I , I live in BC at the moment ; and had lived in Alberta for most of my life .
0	I know something that will really turn them on and that they will absolutely love and is very useful for shutting them up :
0	Considering this is stormfront I 'd say we are all in agreement that we highly prefer white children to anything else ....
0	Maybe the ghost of King Leopold nicked all their shovels .
0	I sent in my application a few days ago and was curious .
0	Never leave your children unguarded !
0	We lose no matter what .
0	http://www.1channel.ch/
0	That is a blessing and a curse at the same time !
0	Her life was taken in her own home by intruders in a robbery attempt , who never gave a second thought to this child 's love of life .
0	It almost reads like something out of a science fiction novel .
0	Female negro is `` sorry '' , owner pressing charges anyway. -- baltimoresun.com
0	The negro would n't have big buffed muscle body if it was n't for white man 's technology .
0	I do n't watch T.V. or Hollywood movies .
0	I have a suggestion for distribution of your collection .
0	This is a special thanks to all those who had the patience to wait it out while I constructed this article .
0	A B.A. is virtually useless .
0	A : 20 yards Q : If 3 feet = 1 yard , What distance ( in feet ) was Johnny 's 20 yard football pass ?
0	This is crazy .
0	What a waste of time and money .
0	ANY poster on here that does not accept White Genocide is our NUMBER ONE priority is either delusional , still partly brain washed or likes to eat Bagels .
0	I think Casablanca and Gone With The Wind are horrible movies and that The Sound Of Music is one of the most annoying things ever put to film .
0	* Le me searching le webs for info about le ongoing crisis in this thread .
0	You are not out of the wigger stage .
0	No comment ?
0	Dr. Albert Schweitzer 's two-hour documentary from 1958 was shown in movie theaters everywhere .
0	I guess you are far away , as I 've never even heard of that town listed as your location .
